longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time
74.4,32.4,0.42935824,4.1203046,178.24132,543.47473,10.641448,92.41013,139.56677,1271.5253,2022-09-17 06:00:00
74.4,32.4,0.6192479,12.979506,128.76605,458.73526,7.0686736,62.757786,93.72725,1272.0172,2022-09-17 12:00:00
74.4,32.4,0.18341382,37.307426,70.37962,758.72626,7.0681863,76.667694,112.61122,1276.9568,2022-09-17 15:00:00
74.4,32.4,0.1567443,29.891907,62.344925,775.9161,7.1309958,78.20779,114.65778,1278.5015,2022-09-17 18:00:00
74.4,32.4,0.44955185,4.4444466,184.08981,563.2237,11.726542,66.94173,100.841675,1272.7235,2022-09-18 06:00:00
74.4,32.4,0.91073245,16.219458,124.44255,465.73383,6.2053647,49.618702,72.83947,1273.2622,2022-09-18 12:00:00
74.4,32.4,0.11419843,30.286062,20.653982,1014.5933,5.319431,106.90393,155.1224,1281.575,2022-09-18 00:00:00
74.4,32.4,4.8365126,27.257149,61.803425,1056.1039,4.3679504,106.522835,155.01462,1279.7794,2022-09-18 03:00:00
74.4,32.4,0.29743817,2.962668,174.02863,409.45746,8.031492,53.01993,80.37051,1270.3457,2022-09-18 09:00:00
74.4,32.4,9.03797,90.57974,0.83367175,1755.1763,8.834781,119.88137,173.1315,1281.1948,2022-09-18 21:00:00
74.4,32.4,1.4342347,101.52067,18.13696,1380.7612,8.506425,95.46522,138.73276,1281.3127,2022-09-18 15:00:00
74.4,32.4,26.446058,109.24623,0.84160054,2090.2131,11.039158,133.82875,193.85905,1281.6914,2022-09-18 18:00:00
74.4,32.4,0.49967036,5.207924,195.55583,589.042,16.600622,59.99199,90.492096,1271.7631,2022-09-19 06:00:00
74.4,32.4,0.029559288,22.921984,54.16364,796.33936,5.5178037,92.714195,134.86598,1279.6649,2022-09-19 21:00:00
74.4,32.4,0.11795862,37.55157,28.908022,1141.2908,4.976,94.59216,136.1897,1280.4673,2022-09-19 00:00:00
74.4,32.4,2.8695836,20.281876,79.675865,870.35156,4.665079,81.68314,118.03271,1278.3976,2022-09-19 03:00:00
74.4,32.4,0.30370516,3.3221483,192.00012,431.2734,11.022516,53.59818,83.83198,1269.7252,2022-09-19 09:00:00
74.4,32.4,0.8004335,18.29685,144.7099,513.8972,8.66787,69.36978,106.43541,1273.662,2022-09-19 12:00:00
74.4,32.4,0.7546845,96.76475,30.985943,1413.8597,8.903752,119.28834,176.86397,1281.1194,2022-09-19 15:00:00
74.4,32.4,0.1777039,55.37215,40.897003,1167.1271,6.359286,104.02926,152.13112,1279.4329,2022-09-19 18:00:00
74.4,32.4,0.043973356,42.210396,37.402073,1195.4586,6.2689366,126.8411,184.77667,1280.709,2022-09-20 21:00:00
74.4,32.4,0.02270042,9.613956,68.3647,668.01166,5.658776,83.96996,122.34133,1279.0327,2022-09-20 00:00:00
74.4,32.4,2.241266,17.073944,70.793655,678.96014,5.3247457,77.34766,112.695625,1278.3936,2022-09-20 03:00:00
74.4,32.4,0.561052,4.8635173,158.78775,513.1345,10.9198065,69.50628,104.49863,1273.0889,2022-09-20 06:00:00
74.4,32.4,0.23469865,4.269319,183.02194,487.24472,16.27996,70.745316,108.840416,1271.1287,2022-09-20 09:00:00
74.4,32.4,0.62823063,16.068045,149.07721,546.579,12.503057,80.89654,122.54676,1273.7847,2022-09-20 12:00:00
74.4,32.4,0.4130989,71.84559,45.52468,1228.3114,9.251935,113.9155,167.49455,1280.5532,2022-09-20 15:00:00
74.4,32.4,0.5510074,79.70298,21.33707,1546.839,8.367298,134.18726,196.85469,1281.0066,2022-09-20 18:00:00
74.4,32.4,0.23609133,2.5194485,179.27534,410.14523,6.4162107,60.996643,91.64344,1269.4823,2022-09-21 09:00:00
74.4,32.4,0.044147443,14.974421,48.196518,762.48474,3.8434856,97.1016,140.03735,1280.5208,2022-09-21 00:00:00
74.4,32.4,3.0676553,21.339392,69.31051,804.9232,3.4325333,94.583176,137.43349,1277.7239,2022-09-21 03:00:00
74.4,32.4,0.40355915,3.8067853,173.4496,497.831,11.340775,70.37576,106.15232,1271.3489,2022-09-21 06:00:00
74.4,32.4,0.3682203,8.083328,113.2781,297.28592,1.4015542,39.432438,58.632816,1264.6354,2022-09-21 12:00:00
74.4,32.4,0.2979604,31.06954,55.779335,521.40326,1.9500993,45.20075,65.281395,1273.6945,2022-09-21 15:00:00
74.4,32.4,0.32386395,47.123394,34.607414,784.5475,3.5372615,62.295315,89.77441,1277.5342,2022-09-21 18:00:00
74.4,32.4,0.054870952,33.75903,32.070644,698.1013,3.5721128,69.026184,99.14973,1278.7834,2022-09-21 21:00:00
74.4,32.4,0.31004176,2.6218019,148.2438,272.80713,3.4129663,34.47581,50.22628,1262.1056,2022-09-22 09:00:00
74.4,32.4,0.0937959,23.30382,19.946701,707.30304,2.976831,71.68785,102.56022,1279.996,2022-09-22 00:00:00
74.4,32.4,2.1463733,13.130062,70.51952,473.27792,3.4966304,49.541508,70.98435,1270.3728,2022-09-22 03:00:00
74.4,32.4,0.48224464,3.4756398,137.95251,303.5166,5.04005,35.980198,52.273216,1262.2169,2022-09-22 06:00:00
74.4,32.4,0.5014982,8.972247,97.475494,246.3867,2.590494,33.13567,51.577465,1261.1997,2022-09-22 12:00:00
74.4,32.4,0.19288392,19.408129,58.40543,342.85333,2.3979232,28.970852,43.961433,1268.0421,2022-09-22 15:00:00
74.4,32.4,0.47315753,38.578747,27.427328,628.4464,3.533745,44.94067,66.23742,1277.1576,2022-09-22 18:00:00
74.4,32.4,0.0942137,37.940926,21.245817,685.32153,4.9496665,61.97809,90.48487,1279.7357,2022-09-22 21:00:00
74.4,32.4,0.48292357,3.376521,132.7147,296.95517,5.284973,40.235943,58.381172,1262.6967,2022-09-23 06:00:00
74.4,32.4,0.10117702,26.967674,18.271309,690.489,4.5776634,72.088875,104.11916,1280.0555,2022-09-23 00:00:00
74.4,32.4,2.4483726,13.20015,66.37047,451.68655,4.0142837,45.524265,65.7439,1269.9789,2022-09-23 03:00:00
74.4,32.4,0.30875355,2.6631734,148.39163,271.44778,4.731366,38.881496,56.736675,1261.7538,2022-09-23 09:00:00
74.4,32.4,0.52238816,9.152127,87.61895,287.61282,2.3127966,30.404428,44.448887,1261.5632,2022-09-23 12:00:00
74.4,32.4,0.33688536,22.864744,52.647392,437.92834,2.7337294,34.906612,50.370167,1269.56,2022-09-23 15:00:00
74.4,32.4,0.19267502,23.819494,38.99173,499.2689,2.650506,38.626217,55.46509,1272.796,2022-09-23 18:00:00
74.4,32.4,0.00480469,10.559958,58.438923,337.6103,1.8344864,32.196457,46.170177,1268.4196,2022-09-23 21:00:00
74.4,32.4,0.024023449,6.2463365,64.00164,273.98065,0.78431344,19.0661,27.19912,1269.8193,2022-09-24 21:00:00
74.4,32.4,0.019775825,3.931624,76.486465,238.1016,1.3922582,20.286655,29.01253,1266.7609,2022-09-24 00:00:00
74.4,32.4,1.1036164,18.499062,52.625698,407.01443,1.8821155,30.200401,43.161854,1270.0299,2022-09-24 03:00:00
74.4,32.4,0.5799574,8.825472,86.79934,312.45987,3.0696476,27.637413,39.505276,1262.5912,2022-09-24 06:00:00
74.4,32.4,0.43273544,5.992913,98.29234,270.96988,2.2382195,24.629438,35.285652,1260.343,2022-09-24 09:00:00
74.4,32.4,0.106991395,12.001938,88.260414,299.1001,1.343938,19.245823,27.472239,1262.281,2022-09-24 12:00:00
74.4,32.4,0.027574742,17.56164,72.54372,381.0058,1.5067925,19.835865,28.30161,1265.6572,2022-09-24 15:00:00
74.4,32.4,0.019566925,17.495958,60.992126,415.2399,1.1216862,22.930573,32.720013,1268.6116,2022-09-24 18:00:00
74.4,32.4,0.61902165,3.5661533,118.10178,263.5864,3.187364,22.295921,31.85649,1260.2485,2022-09-25 06:00:00
74.4,32.4,0.03701004,6.054618,49.016453,285.02637,0.9571204,23.942467,34.168728,1274.5553,2022-09-25 00:00:00
74.4,32.4,2.0187705,11.262692,64.42923,326.74747,1.4644556,20.325443,29.00947,1267.3551,2022-09-25 03:00:00
74.4,32.4,0.3457984,2.651245,132.98691,248.69115,2.8534381,23.261177,33.326447,1259.2502,2022-09-25 09:00:00
74.4,32.4,0.7905456,10.55078,86.79697,285.3757,1.4399221,18.541403,27.845894,1264.2023,2022-09-25 12:00:00
74.4,32.4,0.29176307,28.790422,42.819572,499.09515,1.7106818,25.979273,38.60631,1272.725,2022-09-25 15:00:00
74.4,32.4,0.13098003,18.361609,42.897404,437.96274,2.483654,25.209795,38.261215,1274.4158,2022-09-25 18:00:00
74.4,32.4,0.016224533,8.894631,57.558098,386.55353,3.5277216,25.883846,39.452503,1274.8015,2022-09-25 21:00:00
74.4,32.4,0.34595507,2.684167,136.64066,315.37427,3.4556165,28.35959,41.514652,1265.839,2022-09-26 09:00:00
74.4,32.4,4.8092856,66.43725,10.757457,1314.0265,9.761424,93.13608,134.6361,1280.958,2022-09-26 21:00:00
74.4,32.4,0.038855318,8.2170515,51.89652,411.65283,3.7069576,30.38773,44.69088,1277.6313,2022-09-26 00:00:00
74.4,32.4,2.4669645,12.897247,62.720253,498.99982,3.915683,32.89929,48.575985,1273.7758,2022-09-26 03:00:00
74.4,32.4,0.5183756,3.405665,127.40091,370.89987,5.789721,28.883747,42.34952,1267.3762,2022-09-26 06:00:00
74.4,32.4,0.86178035,14.724002,103.50421,386.32492,2.9387765,31.052502,45.07955,1270.1394,2022-09-26 12:00:00
74.4,32.4,1.5519845,81.08585,15.180695,1147.4576,4.835259,68.90581,99.419075,1280.2147,2022-09-26 15:00:00
74.4,32.4,4.044644,78.85695,5.362455,1389.0647,7.0817995,82.66979,119.28726,1280.3136,2022-09-26 18:00:00
74.4,32.4,0.30387923,3.0865219,174.52754,417.26016,7.6560645,48.242325,73.08115,1268.5775,2022-09-27 09:00:00
74.4,32.4,0.07109548,84.01441,27.011444,1869.203,19.265902,143.60454,207.97264,1280.2618,2022-09-27 21:00:00
74.4,32.4,10.323538,75.793175,0.0000123,1724.9883,11.5614195,119.09921,171.61295,1281.3025,2022-09-27 00:00:00
74.4,32.4,9.057328,52.692467,65.76274,1553.246,15.192047,106.327095,153.54982,1276.2799,2022-09-27 03:00:00
74.4,32.4,0.5535142,5.5126467,188.19,595.26874,16.20803,60.297295,89.48979,1268.7502,2022-09-27 06:00:00
74.4,32.4,0.759907,16.999659,139.81226,517.51263,7.599662,59.980225,89.06072,1273.0658,2022-09-27 12:00:00
74.4,32.4,2.2121768,106.60089,22.498562,1559.432,10.316332,111.353874,162.36658,1281.0459,2022-09-27 15:00:00
74.4,32.4,8.250767,102.54743,16.30281,1982.7904,14.412016,132.57309,192.29042,1280.7896,2022-09-27 18:00:00
74.4,32.4,0.41619757,4.997406,222.80316,776.0273,34.612152,74.49832,110.769135,1270.5734,2022-09-28 06:00:00
74.4,32.4,0.09156764,64.89431,22.210075,1913.2373,17.120516,160.11343,231.58772,1281.2244,2022-09-28 00:00:00
74.4,32.4,4.018392,40.155773,100.15256,1841.0323,20.74679,159.70616,230.81313,1278.075,2022-09-28 03:00:00
74.4,32.4,0.28500864,3.2632852,196.12845,523.83093,15.267703,60.60006,92.85321,1270.1077,2022-09-28 09:00:00
74.4,32.4,0.9346166,22.495136,125.18955,627.26587,10.803184,85.864235,129.09283,1275.6311,2022-09-28 12:00:00
74.4,32.4,3.0110087,98.183525,33.319237,1460.5233,12.97221,140.05501,207.69101,1281.6132,2022-09-28 15:00:00
74.4,32.4,17.195707,93.34159,22.440025,1979.764,15.190759,166.30782,244.9239,1280.9941,2022-09-28 18:00:00
74.4,32.4,9.287605,87.376396,19.572218,1992.8695,16.424936,174.90425,257.1348,1281.1458,2022-09-28 21:00:00
74.4,32.4,0.3401233,4.162953,193.94516,522.9404,20.156858,73.40336,116.73998,1269.8137,2022-09-29 09:00:00
74.4,32.4,1.09533,63.216404,16.88441,1457.5461,9.488497,127.672424,189.65839,1281.0543,2022-09-29 21:00:00
74.4,32.4,4.081549,67.33985,15.550148,1827.834,9.915221,182.9977,267.95184,1281.6726,2022-09-29 00:00:00
74.4,32.4,5.372514,38.379734,69.20658,1715.6932,11.246108,170.05443,247.91032,1279.688,2022-09-29 03:00:00
74.4,32.4,0.4552966,5.466894,213.08359,847.5267,36.27729,98.90112,149.58118,1272.2528,2022-09-29 06:00:00
74.4,32.4,0.83413595,20.064014,114.42468,576.7582,10.39959,77.517265,117.68538,1275.1631,2022-09-29 12:00:00
74.4,32.4,0.3810328,57.72785,52.924774,1049.4839,10.303623,104.10445,156.13441,1279.584,2022-09-29 15:00:00
74.4,32.4,0.74284685,69.79294,27.935581,1373.1329,11.431541,126.160484,189.57423,1281.2601,2022-09-29 18:00:00
74.4,32.4,0.35504222,4.385758,200.05557,532.8086,24.700771,66.575424,105.28928,1268.7906,2022-09-30 09:00:00
74.4,32.4,0.050135896,59.436375,24.25404,1518.0304,10.592462,131.99599,194.09502,1280.5725,2022-09-30 21:00:00
74.4,32.4,0.08571845,40.158028,19.300869,1309.0724,7.207465,118.75439,173.38776,1280.9708,2022-09-30 00:00:00
74.4,32.4,4.0511894,24.681862,62.740425,1228.574,7.456113,117.63928,172.64742,1279.7058,2022-09-30 03:00:00
74.4,32.4,0.47096407,4.849843,183.28703,697.1862,27.164812,81.82847,125.811295,1272.3354,2022-09-30 06:00:00
74.4,32.4,1.111485,28.070333,122.42164,665.4585,16.150618,84.14962,128.54552,1275.3564,2022-09-30 12:00:00
74.4,32.4,0.54543674,97.957695,34.320545,1564.4988,16.835356,127.72719,191.6311,1280.6511,2022-09-30 15:00:00
74.4,32.4,2.3515127,104.5789,16.095364,2003.6039,18.048504,152.6799,228.59631,1281.0372,2022-09-30 18:00:00
74.4,32.4,0.30224285,3.6506991,197.97249,487.66763,24.187923,63.94605,100.21778,1270.731,2022-10-01 09:00:00
74.4,32.4,0.14950246,36.24083,25.879639,1237.4445,7.8114634,122.02826,179.45085,1280.9785,2022-10-01 00:00:00
74.4,32.4,5.0486846,28.696873,58.211098,1199.194,6.7259393,117.137856,172.03409,1284.1908,2022-10-01 03:00:00
74.4,32.4,0.49416932,4.9658093,180.59648,620.0205,23.276356,75.67275,116.38714,1273.7402,2022-10-01 06:00:00
74.4,32.4,0.73657984,24.044762,140.6385,606.9799,14.587421,80.276695,121.910446,1278.7706,2022-10-01 12:00:00
74.4,32.4,0.48060825,105.114136,32.57921,1604.1356,14.836117,133.59602,198.92143,1288.0104,2022-10-01 15:00:00
74.4,32.4,8.793418,112.98252,15.355163,2067.8345,16.43573,162.46631,240.44626,1287.784,2022-10-01 18:00:00
74.4,32.4,0.7588625,77.70162,22.32931,1715.3536,12.517784,146.41545,214.41519,1286.6356,2022-10-01 21:00:00
74.4,32.4,0.29486173,3.5016758,193.93462,469.67676,16.447847,64.57998,98.34379,1272.4106,2022-10-02 09:00:00
74.4,32.4,0.10142074,24.369644,35.055344,937.8574,5.425691,97.50081,141.63948,1286.62,2022-10-02 00:00:00
74.4,32.4,5.447996,25.744175,49.487232,942.9205,3.8484175,89.96643,131.28252,1285.5907,2022-10-02 03:00:00
74.4,32.4,0.4943608,4.7276273,177.46725,558.158,12.97322,74.48805,112.5679,1275.6606,2022-10-02 06:00:00
74.4,32.4,1.0237471,26.64437,120.947624,610.49744,9.593156,66.333725,97.61208,1280.5417,2022-10-02 12:00:00
74.4,32.4,0.3260922,83.67611,41.48655,1361.8369,9.811177,101.31867,148.09338,1287.1362,2022-10-02 15:00:00
74.4,32.4,0.07415935,33.02461,66.677505,887.77924,7.5505357,72.90498,106.63883,1284.3649,2022-10-02 18:00:00
74.4,32.4,0.035095125,15.690776,56.510746,638.6493,5.4593115,63.96499,93.48573,1286.9658,2022-10-02 21:00:00
74.4,32.4,0.5684157,5.5225916,179.9758,593.80853,17.01978,71.74133,105.94216,1276.2358,2022-10-03 06:00:00
74.4,32.4,0.03579146,36.810024,24.933348,1040.2993,7.9589343,115.72862,166.94112,1288.0696,2022-10-03 21:00:00
74.4,32.4,0.14974616,38.22529,22.74263,1265.6136,8.287893,115.121765,167.084,1287.5034,2022-10-03 00:00:00
74.4,32.4,5.3933687,31.884712,66.16608,1235.912,7.8136444,106.44063,154.62132,1285.1876,2022-10-03 03:00:00
74.4,32.4,0.32201868,3.3365366,174.61392,393.37558,11.628255,52.17145,78.72673,1270.3036,2022-10-03 09:00:00
74.4,32.4,0.5742649,17.839514,126.31749,571.2726,13.57123,57.545563,84.24669,1280.4147,2022-10-03 12:00:00
74.4,32.4,0.04811653,31.698462,86.45242,838.2326,14.584532,103.7521,150.5893,1287.9622,2022-10-03 15:00:00
74.4,32.4,0.056890316,39.006145,54.217846,1038.0018,12.865503,134.00201,193.77524,1288.3854,2022-10-03 18:00:00
74.4,32.4,0.5618528,5.661607,177.0894,453.99124,14.217705,54.699135,81.51025,1272.5289,2022-10-04 09:00:00
74.4,32.4,0.027783642,42.125576,28.396206,1210.7058,10.342095,127.82013,184.99435,1287.7914,2022-10-04 21:00:00
74.4,32.4,0.059118576,30.648695,24.21041,997.76996,7.4568563,103.79652,149.90494,1288.0734,2022-10-04 00:00:00
74.4,32.4,3.4343088,18.754238,54.841637,929.4284,5.9134593,90.59911,130.80428,1286.5065,2022-10-04 03:00:00
74.4,32.4,0.48133942,4.3657837,165.68655,541.24835,15.585857,68.52445,101.01074,1274.2754,2022-10-04 06:00:00
74.4,32.4,0.57583165,18.230478,127.190926,552.7691,13.415252,62.928425,92.64028,1281.9832,2022-10-04 12:00:00
74.4,32.4,0.05591545,43.830257,69.549736,993.52435,13.762651,113.528,165.16212,1288.037,2022-10-04 15:00:00
74.4,32.4,0.033284664,46.138203,46.053127,1245.7932,14.016221,139.77759,202.86237,1287.575,2022-10-04 18:00:00
74.4,32.4,0.31202632,13.892112,158.76625,594.2652,16.69847,71.853584,108.929985,1282.5275,2022-10-05 12:00:00
74.4,32.4,0.007798917,29.112906,89.58799,845.31256,13.484536,115.84839,170.9304,1287.9664,2022-10-05 15:00:00
74.4,32.4,0.03300613,22.960276,36.136913,882.5708,4.900784,89.78559,129.93608,1287.4161,2022-10-05 00:00:00
74.4,32.4,2.4937735,15.873304,63.541203,821.6253,5.5311327,91.14383,132.17188,1285.5974,2022-10-05 03:00:00
74.4,32.4,0.48520404,4.96564,187.79578,632.57153,21.769564,84.00061,123.847084,1276.0482,2022-10-05 06:00:00
74.4,32.4,0.5513208,6.823282,212.51706,577.3304,19.369898,74.687546,113.016335,1274.4182,2022-10-05 09:00:00
74.4,32.4,0.010096813,26.747202,70.82936,893.9563,9.243005,100.534935,147.03688,1285.321,2022-10-05 18:00:00
74.4,32.4,0.010723511,16.4447,72.37155,736.18933,7.1613903,79.20854,116.39161,1284.5156,2022-10-05 21:00:00
74.4,32.4,0.56740606,6.2479544,187.88666,464.76627,24.57954,71.53299,108.96424,1273.6382,2022-10-06 09:00:00
74.4,32.4,0.011280577,9.075776,74.0531,561.3076,6.6163487,67.43055,100.29296,1284.1251,2022-10-06 00:00:00
74.4,32.4,0.8251533,6.7329664,74.29709,467.89722,6.8057737,60.253147,88.80655,1283.8065,2022-10-06 03:00:00
74.4,32.4,0.5432433,4.31246,148.52637,454.76297,21.077967,72.57338,108.11834,1277.8491,2022-10-06 06:00:00
74.4,32.4,0.26063702,11.9810915,151.38527,533.2499,22.458166,87.28799,132.0145,1281.7329,2022-10-06 12:00:00
74.4,32.4,0.007798917,21.538553,97.9632,700.0711,19.890268,129.10753,192.12216,1287.7041,2022-10-06 15:00:00
74.4,32.4,0.013439206,27.907478,65.64296,856.95325,17.343365,155.41599,229.68564,1288.0616,2022-10-06 18:00:00
74.4,32.4,0.011489476,21.2138,68.82903,817.6891,14.164261,115.029015,168.99168,1284.2357,2022-10-06 21:00:00
74.4,32.4,0.52569574,5.671563,185.01923,486.68253,16.95025,71.47411,108.1409,1274.7576,2022-10-07 09:00:00
74.4,32.4,0.012986589,10.324249,70.50284,622.71106,7.4669757,84.810135,123.048134,1286.431,2022-10-07 21:00:00
74.4,32.4,0.015319302,13.330085,58.25531,673.7299,10.280238,93.4664,136.1858,1285.9551,2022-10-07 00:00:00
74.4,32.4,1.2757497,8.603226,59.81391,630.4188,8.520178,93.36143,135.90337,1285.9602,2022-10-07 03:00:00
74.4,32.4,0.3812417,3.4026523,164.21114,480.0599,17.924557,75.186485,113.51881,1276.3748,2022-10-07 06:00:00
74.4,32.4,0.29928344,13.088503,140.07011,573.5052,16.748243,76.407036,112.984726,1282.8851,2022-10-07 12:00:00
74.4,32.4,0.008495249,14.459334,103.16127,671.0068,13.935167,90.866905,132.94357,1283.631,2022-10-07 15:00:00
74.4,32.4,0.008773781,8.897491,101.80961,630.1378,10.113628,83.61555,122.23816,1283.4371,2022-10-07 18:00:00
74.4,32.4,1.2306273,33.823288,107.84468,681.94916,11.748442,86.4993,126.549286,1283.4755,2022-10-08 12:00:00
74.4,32.4,0.016990498,8.592922,57.63684,539.13293,7.671118,78.03541,112.66817,1286.66,2022-10-08 00:00:00
74.4,32.4,0.8502212,6.7205744,70.287285,551.2855,9.385927,86.30525,125.170395,1284.8325,2022-10-08 03:00:00
74.4,32.4,0.36418158,2.9803662,154.94139,435.59113,14.371663,69.05356,101.639946,1275.4814,2022-10-08 06:00:00
74.4,32.4,0.49902624,5.33301,186.81755,496.8001,16.786055,71.7084,105.978096,1275.1296,2022-10-08 09:00:00
74.4,32.4,0.104867585,40.978683,82.77576,947.0031,9.943549,97.41498,141.85524,1283.1416,2022-10-08 15:00:00
74.4,32.4,0.061903905,30.25585,69.60951,926.3724,7.291152,97.51963,141.06796,1284.8163,2022-10-08 18:00:00
74.4,32.4,0.026878411,20.235529,55.048447,834.1781,6.164835,97.6795,140.67215,1286.3306,2022-10-08 21:00:00
74.4,32.4,0.2790376,2.840133,169.1517,394.44504,14.880055,60.60267,91.41724,1272.776,2022-10-09 09:00:00
74.4,32.4,0.09066241,43.526093,56.905514,1103.51,8.666094,105.136505,153.02876,1284.7687,2022-10-09 18:00:00
74.4,32.4,0.6815348,20.867167,119.43617,537.0133,11.563505,76.99369,113.6019,1279.3147,2022-10-09 12:00:00
74.4,32.4,0.034189895,9.965069,65.95227,568.52435,5.926481,79.74602,116.68489,1283.0525,2022-10-09 00:00:00
74.4,32.4,1.9649789,15.820311,76.77139,591.8032,5.787632,77.10525,112.630844,1281.3589,2022-10-09 03:00:00
74.4,32.4,0.43844536,3.413486,146.01575,383.47308,15.586066,59.719616,91.91441,1271.7777,2022-10-09 06:00:00
74.4,32.4,0.033249848,29.173714,42.66528,1047.381,5.912798,110.36976,159.77036,1286.6853,2022-10-09 21:00:00
74.4,32.4,0.9566904,93.9147,21.660831,1467.0637,10.969734,121.494064,177.45871,1287.84,2022-10-09 15:00:00
74.4,32.4,0.31644803,3.014045,151.32397,348.20935,5.3222036,48.22126,70.67936,1270.2815,2022-10-10 09:00:00
74.4,32.4,0.003342393,6.932,78.72607,360.6301,1.6751657,28.079378,40.37096,1277.7076,2022-10-10 21:00:00
74.4,32.4,0.005326939,7.40303,75.53712,481.5252,1.6056491,63.490982,91.68574,1279.1328,2022-10-10 00:00:00
74.4,32.4,1.0478402,11.7976265,91.85894,443.66528,3.453667,51.937447,75.713844,1275.4755,2022-10-10 03:00:00
74.4,32.4,0.37058783,3.4329448,133.95514,356.5697,6.3443494,47.255135,69.771065,1270.9979,2022-10-10 06:00:00
74.4,32.4,0.17993216,11.103059,126.21619,416.97534,4.573381,50.999104,74.08762,1273.3635,2022-10-10 12:00:00
74.4,32.4,0.008355983,12.725555,102.42328,437.68552,2.6666746,41.361794,59.82054,1273.7512,2022-10-10 15:00:00
74.4,32.4,0.041640647,12.1485195,81.971756,431.9403,1.5607582,30.474525,43.80946,1276.7719,2022-10-10 18:00:00
74.4,32.4,0.44654024,3.1789885,120.31616,306.42007,2.760573,27.894323,39.964436,1270.0125,2022-10-11 06:00:00
74.4,32.4,0.07861587,44.874622,23.506285,940.1391,4.989322,75.165306,108.17578,1287.786,2022-10-11 21:00:00
74.4,32.4,0.07506458,8.148035,68.99125,392.4215,2.1726723,36.423588,52.24383,1283.6677,2022-10-11 00:00:00
74.4,32.4,0.59619933,8.365529,90.600266,352.54636,3.0359025,24.723368,35.476994,1272.4321,2022-10-11 03:00:00
74.4,32.4,0.3197556,2.5523975,137.11847,290.59216,2.3910992,28.943106,41.519207,1268.8533,2022-10-11 09:00:00
74.4,32.4,0.24691929,9.137995,107.06834,303.7149,1.7756811,24.870747,36.8581,1271.6101,2022-10-11 12:00:00
74.4,32.4,0.22602932,29.388138,56.862392,550.37463,2.1962306,33.127323,48.139694,1280.5671,2022-10-11 15:00:00
74.4,32.4,0.3048541,53.084053,26.856058,939.6677,4.066439,58.72806,84.90852,1286.7433,2022-10-11 18:00:00
74.4,32.4,0.5881219,4.1339726,136.90936,375.06393,4.94514,38.84606,55.704605,1272.6556,2022-10-12 06:00:00
74.4,32.4,0.39621285,35.796085,17.176,937.5095,4.8645744,88.447655,126.849106,1288.2332,2022-10-12 00:00:00
74.4,32.4,5.103138,24.351213,55.846863,803.54694,3.365163,64.9841,93.16044,1280.8936,2022-10-12 03:00:00
74.4,32.4,0.31731844,2.7738907,145.73506,314.0731,3.7874188,35.192963,51.0506,1270.9615,2022-10-12 09:00:00
74.4,32.4,0.984474,23.41956,85.869774,461.85446,2.7218916,40.132988,57.930088,1278.8917,2022-10-12 12:00:00
74.4,32.4,5.581239,83.76672,5.437002,1259.5428,4.400121,75.52441,108.416374,1287.7667,2022-10-12 15:00:00
74.4,32.4,7.6547766,71.09076,6.3215504,1428.0702,6.1658797,88.99118,127.82147,1287.304,2022-10-12 18:00:00
74.4,32.4,0.079451464,41.581528,23.543364,1078.239,6.518711,84.661705,121.96977,1287.66,2022-10-12 21:00:00
74.4,32.4,0.2901615,2.93186,165.08249,395.33844,8.696001,56.267452,85.165016,1276.971,2022-10-13 09:00:00
74.4,32.4,10.752687,44.70018,2.6110861,1263.1731,7.8066115,96.97647,139.2778,1288.2614,2022-10-13 00:00:00
74.4,32.4,13.56928,48.06323,38.42494,1384.455,8.646144,94.83024,136.38078,1284.9902,2022-10-13 03:00:00
74.4,32.4,0.67234325,5.9195585,169.47667,548.3664,10.497899,72.17097,107.137344,1278.1674,2022-10-13 06:00:00
74.4,32.4,1.0965835,32.08805,102.452896,610.6257,6.9151325,66.964775,98.546974,1283.6381,2022-10-13 12:00:00
74.4,32.4,1.3815224,97.60749,16.791243,1469.4264,9.196455,108.519806,158.15651,1288.2988,2022-10-13 15:00:00
74.4,32.4,0.8408904,75.1982,17.943254,1460.3914,10.909501,110.5791,160.62729,1287.5869,2022-10-13 18:00:00
74.4,32.4,0.05459242,31.724241,34.883896,955.36786,6.5248384,87.23209,126.14313,1287.7094,2022-10-13 21:00:00
74.4,32.4,0.29844785,2.9390216,165.46765,385.48618,8.454305,49.73842,73.08208,1276.573,2022-10-14 09:00:00
74.4,32.4,0.41306406,77.97164,23.39616,1531.5114,11.262472,121.41975,175.27356,1288.0934,2022-10-14 18:00:00
74.4,32.4,0.19608706,61.330585,18.451193,1394.8625,10.596431,121.95525,175.86517,1288.3036,2022-10-14 21:00:00
74.4,32.4,0.89102626,30.251514,118.38094,628.87634,8.236353,68.446205,99.36167,1282.9696,2022-10-14 12:00:00
74.4,32.4,9.575399,44.229595,4.2340903,1431.6508,5.702401,107.14948,154.7595,1288.479,2022-10-14 00:00:00
74.4,32.4,9.889792,36.530643,43.430634,1259.9036,6.755046,96.27787,138.95224,1286.2858,2022-10-14 03:00:00
74.4,32.4,0.51730496,4.5260777,165.74156,512.8217,9.500683,64.57623,95.39013,1278.6469,2022-10-14 06:00:00
74.4,32.4,0.3214268,76.503784,44.702503,1302.475,11.2534895,104.19853,150.64925,1287.5914,2022-10-14 15:00:00
